0.075177,-0.176693,0.000000,
0.082531,0.556313,0.000000,
0.266420,-1.000411,0.000000,
0.722873,-0.779099,0.000000,
0.347296,-0.720175,0.000000,
0.068549,-0.544881,0.000000,
-0.166593,0.064375,0.000000,
0.030271,0.275541,0.000000,
0.030271,0.275541,0.000000,
0.593959,0.419950,0.000000,
0.715541,-0.333071,0.000000,
0.374519,0.326463,-0.000004,
0.724070,0.389132,-0.000400,
0.250361,0.306347,0.000282,
0.347476,0.048088,-0.000089,
-0.132889,0.276250,-0.002786,
-0.007325,0.241769,-0.002961,
0.319990,-0.044340,0.001248,
1.156456,0.402905,-0.000601,
0.629039,-0.013866,-0.010460,
0.451257,-0.043419,-0.007646,
0.578883,-0.519382,-0.009448,
0.131669,-0.263650,-0.013933,
-0.209166,-0.577097,-0.009042,
-0.298445,-0.574039,-0.005018,
-0.146066,-0.168670,-0.003324,
0.024251,-0.082239,-0.001510,
0.388487,0.660218,0.000322,
0.197850,-0.419191,0.002418,
0.257630,0.102423,-0.004524,
-0.417113,-0.020736,-0.007218,
-0.581133,-0.005673,-0.001875,
-0.156475,-0.011183,-0.005197,
0.009714,-0.408978,-0.002179,
0.281627,-0.546741,-0.003904,
0.140252,-0.531145,-0.001059,
0.347113,-0.410000,-0.010039,
0.267026,-0.422470,-0.022451,
0.292136,-0.672634,-0.011250,
0.205640,-0.662252,-0.010554,
0.636987,0.251295,-0.006302,
0.549968,0.261907,-0.006087,
0.538547,0.316867,-0.002807,
0.359403,-0.131402,-0.003390,
0.305239,-0.079619,-0.010675,
0.217424,-0.068964,-0.011120,
0.205517,0.103737,-0.012468,
0.526104,-0.152894,-0.013107,
-0.474480,-0.514830,-0.011258,
-0.621937,-0.498246,-0.013396,
-0.220863,-0.084990,-0.012609,
-0.036206,-0.056596,-0.011508,
0.219423,0.131955,0.008435,
0.453663,-0.419443,0.009871,
0.496592,0.026750,-0.002789,
0.268868,0.363130,0.001498,
0.409854,0.129245,0.008688,
-0.249327,-0.149567,0.016744,
-0.367920,-0.328346,0.012946,
-0.457356,-0.321114,0.010939,
-0.601041,-0.508359,0.000451,
-0.598132,0.050227,0.001002,
0.736561,0.063395,0.005919,
0.616400,-0.104500,0.003794,
0.390864,-0.503798,0.004953,
0.271189,-0.497142,0.001643,
1.061213,0.641411,0.011643,
0.600785,0.439612,0.007043,
0.480762,0.443196,0.003386,
0.172418,0.197535,-0.007406,
-0.691619,-0.109635,-0.008335,
-0.116746,0.263984,-0.014835,
-0.206539,0.264360,-0.017920,
0.766995,0.970676,-0.022808,
-0.324319,0.397210,-0.027813,
-0.002655,0.289486,-0.025909,
-0.066541,0.115576,-0.034254,
0.420714,0.070492,-0.032959,
0.699826,0.189290,-0.035594,
1.040454,-0.052352,-0.036176,
0.724187,-0.615231,-0.048690,
0.112205,-0.079877,-0.033694,
-0.097099,-0.094697,-0.044122,
0.385618,0.884406,-0.044351,
0.266153,0.874221,-0.050536,
-0.268537,0.538285,-0.057753,
-0.346157,0.884914,-0.048733,
0.081686,0.621412,-0.021490,
-0.126746,0.596631,-0.033403,
-0.368026,-0.210099,-0.045448,
-0.462960,0.074274,-0.040631,
0.348656,-0.308860,-0.021318,
0.227934,0.176914,-0.027628,
-0.139044,-0.275153,-0.026405,
0.325849,-0.084964,-0.041398,
0.403604,-0.005928,-0.050581,
0.377574,0.261389,-0.056229,
-0.145931,0.122177,-0.058376,
-0.532789,0.227114,-0.059895,
-0.422562,0.168775,-0.061913,
-0.279740,0.365218,-0.066367,
-0.519904,0.347222,-0.070905,
-0.107777,-0.103201,-0.078312,
0.280130,-0.160684,-0.076628,
0.315914,0.118411,-0.073206,
0.617190,0.695606,-0.073151,
0.496843,0.096561,-0.065147,
0.545812,0.089814,-0.070496,
1.027053,0.195885,-0.070202,
0.620383,-0.478646,-0.067747,
1.047719,-0.011617,-0.066680,
0.462780,0.224289,-0.062157,
0.311427,-0.126698,-0.056266,
0.168959,0.245026,-0.060426,
0.515539,-0.044943,-0.064158,
-0.100170,-0.026170,-0.069723,
0.059648,0.089453,-0.069437,
0.447010,-0.042620,-0.067524,
0.235383,0.826835,-0.087074,
0.261455,0.599787,-0.082022,
-0.079112,0.395696,-0.092843,
-0.573638,1.361738,-0.082124,
-0.488324,0.396262,-0.084348,
0.093005,0.554748,-0.094301,
-0.312921,-0.389333,-0.070358,
0.233173,-0.337651,-0.065653,
0.551969,-0.558376,-0.061387,
-0.169444,-0.298959,-0.038067,
0.012234,-0.053245,-0.053929,
0.248829,0.090961,-0.041549,
-0.528314,0.180063,-0.033469,
0.631169,0.339990,-0.047235,
-0.393079,-0.041029,-0.029710,
0.228453,-0.571856,-0.002363,
-0.275175,-0.883390,-0.004061,
0.578192,-0.390752,-0.019435,
-0.050036,-0.307717,-0.035006,
-0.288632,-0.335980,-0.028245,
0.064002,-0.763277,-0.031907,
-0.498013,0.194160,-0.021140,
0.060424,0.473563,-0.034773,
0.241061,0.576121,-0.036831,
0.809787,0.269605,-0.034744,
1.216901,0.040079,-0.034413,
0.013558,-0.052012,-0.033037,
-0.107729,-0.132516,-0.030659,
-0.100224,0.230363,-0.044470,
0.143023,-0.365209,-0.042375,
0.171810,-0.440175,-0.024155,
0.058544,-0.048371,-0.053107,
0.280565,-0.171068,-0.055334,
0.215116,-0.561892,-0.036098,
-0.393865,0.036951,-0.039103,
0.153364,0.339797,-0.039611,
