-0.016369,0.228968,-0.100201,
0.124097,0.046699,-0.041696,
-0.004760,0.061779,-0.115033,
-0.042749,0.056701,-0.117472,
-0.093685,-0.118992,-0.132880,
-0.081792,-0.063423,-0.109224,
0.018448,-0.202614,-0.048553,
-0.100524,-0.094235,-0.108974,
0.090131,-0.201323,0.004972,
0.078522,-0.207500,-0.003815,
0.394020,-0.417048,0.171499,
0.370923,-0.411117,0.148703,
0.426562,-0.435169,0.164961,
0.637225,-0.424361,0.258349,
0.489921,-0.169827,0.140063,
0.672919,-0.235021,0.222443,
0.619139,-0.201119,0.182060,
0.675942,-0.133966,0.191324,
0.493385,-0.126432,0.096432,
0.556108,0.044396,0.110356,
0.529715,0.047494,0.089399,
0.441252,-0.134715,0.051394,
0.308726,-0.198710,-0.016923,
0.184292,-0.178151,-0.079422,
0.345310,-0.103985,-0.007349,
0.124589,-0.130344,-0.105104,
0.011429,-0.105763,-0.153727,
0.102200,-0.082734,-0.101886,
-0.132720,0.031191,-0.227755,
-0.139284,-0.071228,-0.193989,
0.047677,-0.010952,-0.103260,
-0.128575,0.117229,-0.206366,
-0.134961,-0.055423,-0.162755,
-0.143445,-0.119140,-0.130622,
-0.019665,-0.094399,-0.067643,
0.041268,-0.264886,0.001542,
0.193774,-0.295976,0.082066,
0.225924,-0.443415,0.120591,
0.219006,-0.358805,0.096225,
0.409303,-0.328651,0.175533,
0.246005,-0.406342,0.095070,
0.184916,-0.403280,0.061207,
-0.014347,-0.131021,-0.082675,
-0.178406,-0.097869,-0.161271,
-0.160742,-0.164466,-0.130789,
-0.068818,-0.178481,-0.079329,
0.062742,-0.273749,0.019196,
0.110274,-0.301831,0.046764,
0.023951,-0.184832,-0.023519,
-0.133492,-0.262889,-0.077139,
-0.095936,-0.219929,-0.061179,
-0.158188,-0.149218,-0.099572,
-0.141753,-0.179329,-0.080402,
0.274615,-0.378109,0.160512,
0.291286,-0.319080,0.146268,
0.124601,-0.296762,0.052117,
0.097371,-0.163574,0.004891,
0.269730,-0.211492,0.096104,
0.082950,-0.092070,-0.023016,
0.158584,-0.225238,0.050804,
0.084628,-0.093324,-0.013522,
0.165172,-0.167853,0.039787,
0.199042,-0.074742,0.027487,
0.174571,0.174938,-0.043004,
0.056126,0.077504,-0.070062,
0.147451,-0.057815,0.013700,
0.013592,0.010342,-0.056397,
0.046864,-0.027995,-0.027887,
0.139506,-0.108958,0.032028,
0.125490,0.024090,-0.009851,
-0.129388,0.241291,-0.183106,
-0.174878,0.194665,-0.165425,
-0.200746,0.109893,-0.144313,
-0.355476,0.177301,-0.214575,
-0.355663,0.064294,-0.149330,
-0.414029,0.060289,-0.152994,
-0.421790,0.121870,-0.172731,
-0.356225,0.094413,-0.133145,
-0.363594,0.052187,-0.110400,
-0.257478,-0.162903,0.013495,
-0.284997,-0.235559,0.019096,
-0.073252,-0.449579,0.172700,
-0.083562,-0.378714,0.126871,
-0.154848,-0.551775,0.163795,
-0.055682,-0.535666,0.177368,
-0.251836,-0.383598,0.049948,
-0.284697,-0.375326,0.026626,
-0.248874,-0.514183,0.088005,
-0.381424,-0.431165,0.012596,
-0.424914,-0.345246,-0.034229,
-0.389445,-0.268550,-0.041997,
-0.395053,-0.131363,-0.095086,
-0.445639,-0.195364,-0.075183,
-0.252250,-0.285336,0.026208,
-0.288156,-0.310640,0.022043,
-0.228804,-0.147208,-0.026838,
-0.361370,-0.065006,-0.102471,
-0.068847,-0.225793,0.041444,
0.101272,-0.326931,0.121302,
0.171490,-0.331331,0.135185,
-0.004358,-0.525204,0.154229,
0.011595,-0.546595,0.160100,
-0.090997,-0.451522,0.075974,
-0.098999,-0.410454,0.049990,
-0.170114,-0.182709,-0.069085,
-0.211790,-0.069344,-0.133698,
-0.011135,0.020249,-0.119128,
-0.064247,0.025714,-0.123326,
-0.099983,0.119318,-0.168591,
-0.109550,-0.023474,-0.090945,
-0.198055,-0.042059,-0.087966,
-0.174241,-0.219326,-0.007820,
-0.258868,-0.312072,0.026103,
-0.295125,-0.167351,-0.050319,
-0.458616,-0.217373,-0.048612,
-0.450477,0.036080,-0.161642,
-0.420679,0.046422,-0.147919,
-0.387491,-0.152224,-0.042949,
-0.423199,-0.241021,-0.006853,
-0.439543,-0.287286,0.018995,
-0.317585,-0.049826,-0.069658,
-0.288592,-0.086840,-0.041126,
-0.341345,0.027272,-0.104250,
-0.313889,-0.066916,-0.035951,
-0.292512,-0.142346,0.000908,
-0.316850,-0.195899,0.014265,
-0.029568,-0.433967,0.171150,
-0.072241,-0.448575,0.158204,
-0.060108,-0.174412,0.023013,
0.034005,-0.119999,0.016157,
-0.112119,-0.116639,-0.010422,
-0.043381,0.178309,-0.125742,
-0.018036,0.129515,-0.092131,
-0.123344,0.051855,-0.072568,
-0.102968,0.245235,-0.153650,
-0.259093,0.155576,-0.136009,
-0.271332,0.207100,-0.155498,
-0.252027,-0.049572,-0.003169,
-0.219045,-0.113774,0.031996,
-0.213011,-0.300501,0.119538,
-0.209051,-0.438523,0.176099,
-0.256970,-0.341305,0.100791,
0.068999,-0.442874,0.219510,
0.103110,-0.395827,0.200045,
0.097346,-0.276943,0.140878,
0.021085,-0.192047,0.070089,
-0.143557,-0.285595,0.059566,
-0.145481,-0.057108,-0.039385,
-0.074831,-0.126729,0.018249,
-0.171754,-0.014507,-0.061390,
-0.138941,0.023703,-0.063081,
-0.215256,0.247977,-0.177813,
-0.120879,0.149414,-0.095725,
-0.099751,0.195379,-0.102227,
-0.278034,0.109922,-0.090950,
-0.281742,0.200748,-0.125263,
-0.348602,0.391169,-0.210913,
-0.449980,0.245750,-0.144100,
-0.318310,0.279553,-0.116726,
-0.461446,0.326981,-0.158502,
-0.526521,0.325588,-0.147077,
-0.591359,0.445593,-0.205972,
-0.525485,0.360552,-0.138737,
-0.428978,0.206467,-0.051436,
-0.472472,0.150021,-0.031708,
-0.403895,0.065901,0.021618,
-0.285159,0.012421,0.068414,
-0.246646,0.062184,0.049639,
-0.231494,0.099134,0.031315,
-0.246522,0.311912,-0.070511,
-0.130647,0.075924,0.070751,
-0.032305,0.035995,0.105471,
0.067814,-0.279216,0.263530,
0.197610,-0.233678,0.263566,
0.033164,-0.435060,0.270201,
-0.069799,-0.368451,0.194548,
-0.075548,-0.341305,0.159208,
-0.076717,-0.425029,0.180439,
-0.026018,-0.413145,0.181794,
-0.049997,-0.381105,0.155408,
0.083161,-0.500867,0.220258,
-0.100630,-0.477841,0.137163,
-0.150337,-0.268481,0.030527,
-0.080479,-0.270208,0.049959,
0.031877,-0.202898,0.055263,
-0.031624,-0.222240,0.047938,
0.011954,-0.151571,0.023663,
0.126889,-0.308306,0.122873,
-0.014944,-0.205107,0.035022,
0.065629,-0.163318,0.033903,
0.005007,-0.377477,0.113772,
0.091154,-0.343417,0.109301,
0.115152,-0.374942,0.124379,
0.199555,-0.540725,0.211000,
-0.046093,-0.476054,0.098007,
-0.122247,-0.612533,0.127488,
-0.287703,-0.379667,-0.025606,
-0.257038,-0.104799,-0.133887,
-0.396875,-0.020180,-0.190706,
-0.556471,0.145130,-0.278278,
-0.419649,0.110772,-0.214026,
-0.468339,-0.186410,-0.063322,
-0.417752,-0.080541,-0.100015,
-0.445458,-0.214909,-0.045735,
-0.328546,-0.306567,0.022265,
-0.357483,-0.304330,0.013531,
-0.384173,-0.192008,-0.041898,
-0.412496,-0.100082,-0.088306,
-0.384302,-0.104249,-0.080135,
-0.418834,0.013537,-0.131968,
-0.446257,-0.192096,-0.036638,
-0.433757,-0.118440,-0.058849,
-0.384105,-0.157928,-0.018353,
-0.385544,-0.174461,-0.004268,
-0.366690,-0.095571,-0.028112,
-0.199636,-0.005125,-0.022085,
-0.308558,0.031511,-0.063792,
-0.341228,0.004703,-0.055599,
-0.313772,0.153729,-0.109943,
-0.337267,-0.057817,-0.017183,
-0.382943,0.077012,-0.086996,
-0.244551,-0.094689,0.024655,
-0.400335,0.119663,-0.084498,
-0.317553,0.261569,-0.127503,
-0.244295,0.039262,-0.008185,
-0.279979,0.002035,0.007964,
-0.344212,-0.211408,0.089084,
-0.291554,-0.219171,0.100422,
-0.226635,-0.404482,0.195129,
-0.105133,-0.635742,0.306339,
-0.098100,-0.539764,0.242388,
0.211861,-0.646182,0.363798,
0.314988,-0.574712,0.345860,
0.109876,-0.315252,0.160948,
-0.033793,-0.247499,0.081028,
0.105943,-0.208398,0.104535,
0.084300,0.010663,0.002842,
-0.066148,0.108844,-0.077067,
-0.091476,-0.057493,-0.011989,
-0.101885,-0.104730,0.007113,
-0.168740,-0.148229,0.013185,
0.043238,-0.301535,0.122673,
-0.057495,-0.494419,0.190591,
-0.134547,-0.326934,0.083081,
0.054263,-0.378873,0.143788,
0.133808,-0.331553,0.126742,
0.003165,-0.430442,0.124520,
0.038823,-0.275107,0.056871,
-0.090711,-0.281876,0.037258,
-0.092964,-0.210106,-0.001168,
-0.109370,-0.280812,0.025637,
-0.104836,-0.276748,0.020619,
0.045008,-0.104013,-0.054416,
0.104871,0.065241,-0.125709,
0.117539,-0.050053,-0.061014,
0.006455,-0.173974,-0.002940,
0.102687,-0.201217,0.020656,
0.005326,-0.277048,0.047869,
-0.092786,-0.242449,0.026022,
-0.121473,-0.384217,0.096326,
-0.270695,-0.419746,0.110319,
-0.252685,-0.211420,-0.005246,
-0.094249,-0.175100,-0.020070,
-0.079118,0.003376,-0.112319,
-0.029095,-0.050502,-0.075957,
-0.095322,0.076079,-0.131039,
-0.237559,0.097827,-0.121916,
-0.216374,-0.215401,0.054312,
-0.317794,-0.244826,0.078026,
-0.203264,-0.046163,-0.032248,
-0.289321,-0.038492,-0.027230,
-0.293456,0.217503,-0.152794,
-0.379252,0.066435,-0.051439,
-0.161654,0.407848,-0.247746,
-0.181658,0.257554,-0.165432,
-0.136361,0.017871,-0.053415,
-0.078012,-0.091128,-0.018955,
-0.327578,-0.041681,0.034892,
-0.146956,0.189399,-0.131728,
-0.320846,0.178733,-0.070320,
-0.120660,0.297567,-0.170876,
-0.008452,0.405570,-0.229742,
0.109916,0.398978,-0.244785,
0.053908,0.463282,-0.249395,
0.274277,0.337091,-0.262850,
0.340334,0.260112,-0.240074,
0.339205,0.452478,-0.275468,
0.237557,0.140779,-0.110792,
0.391497,0.227637,-0.201095,
0.268662,0.213248,-0.129589,
0.160829,0.144584,-0.044417,
0.057114,0.196785,-0.024723,
-0.005021,0.260401,-0.008486,
0.164670,0.426487,-0.133085,
0.115641,0.437443,-0.110695,
0.151296,0.313978,-0.062721,
0.202903,0.496143,-0.135369,
0.156294,0.447164,-0.075067,
0.206009,0.473258,-0.117857,
0.228845,0.282811,-0.054244,
0.132099,0.174549,0.026045,
-0.087571,0.283826,0.082524,
-0.025727,0.093867,0.098428,
0.050494,0.342562,-0.015108,
0.015819,0.364401,-0.005550,
0.012643,0.205706,0.040376,
-0.068148,0.147333,0.091708,
-0.262214,0.067339,0.183124,
-0.120722,0.297823,0.045818,
-0.085926,0.138039,0.077015,
-0.013722,0.129975,0.042282,
0.241119,0.269514,-0.110477,
0.284124,0.259370,-0.116810,
0.400782,0.296420,-0.170210,
0.307009,0.217147,-0.100322,
0.396906,0.180431,-0.122451,
0.461098,0.328742,-0.169295,
0.152057,0.152369,0.018881,
0.204293,0.118066,0.006758,
0.106642,0.145801,0.046594,
0.128372,0.057369,0.055196,
0.011827,0.143023,0.095336,
0.021696,0.155940,0.069248,
0.065307,0.073741,0.062531,
0.086271,0.037728,0.062918,
0.417273,0.164296,-0.121079,
0.164188,0.148081,0.009944,
0.108601,0.026101,0.055115,
-0.141209,0.043006,0.170114,
-0.205054,-0.022859,0.197129,
-0.232354,-0.041491,0.195023,
-0.364444,-0.071772,0.240090,
-0.329519,-0.053535,0.201728,
-0.320822,-0.086966,0.183565,
-0.355378,-0.120812,0.182725,
-0.200161,-0.080650,0.075755,
-0.113040,-0.171223,0.038935,
-0.131356,0.015039,0.032388,
-0.102473,-0.077489,0.022266,
-0.214543,0.019906,0.072161,
0.016520,0.196989,-0.069824,
-0.166558,0.340993,0.026417,
-0.053367,0.436732,-0.033437,
-0.134811,0.498158,0.011855,
0.041218,0.435635,-0.072302,
-0.015579,0.598601,-0.036698,
-0.149853,0.349138,0.017625,
-0.121351,0.301391,-0.002838,
-0.076143,0.341477,-0.027233,
-0.028345,0.494479,-0.046098,
-0.000934,0.385858,-0.063823,
-0.093058,0.535768,-0.004250,
0.061304,0.416345,-0.087633,
0.210756,0.271797,-0.171506,
0.325775,0.037600,-0.223574,
0.470996,0.066474,-0.280649,
0.402830,0.177864,-0.211151,
0.241056,0.213573,-0.113793,
0.445630,0.195846,-0.204887,
0.212381,0.048312,-0.096973,
0.162551,0.120087,-0.052870,
0.157863,-0.038558,-0.070496,
0.053060,0.017226,-0.007471,
0.088559,0.063642,-0.025796,
0.077785,-0.060810,-0.034823,
0.073419,-0.001280,-0.025779,
0.031290,0.101651,0.007942,
-0.072817,0.159390,0.065718,
0.185699,0.046075,-0.074477,
0.190276,0.032081,-0.070295,
0.374480,0.125572,-0.147654,
0.545974,0.035377,-0.234652,
0.578799,0.082928,-0.222680,
0.392137,0.170303,-0.103074,
0.516164,0.227929,-0.134656,
0.423809,0.357073,-0.060498,
0.083520,0.478390,0.123816,
-0.039048,0.369246,0.164372,
0.013671,0.398882,0.127822,
0.127314,0.261537,0.051332,
-0.030162,0.222404,0.123197,
0.094096,0.246638,0.054595,
0.195607,0.251578,-0.004100,
0.301203,0.143148,-0.062207,
0.153971,0.251866,0.026567,
0.137807,0.145001,0.025453,
-0.058408,0.188457,0.126887,
0.003413,0.249254,0.096852,
0.164279,0.252846,0.008206,
-0.056408,0.239135,0.115791,
0.016026,0.120699,0.062986,
-0.139340,0.215284,0.137952,
-0.033679,0.166346,0.067345,
-0.044197,0.234454,0.066452,
0.048536,0.106013,0.017688,
-0.125523,0.158229,0.098851,
-0.114049,0.244803,0.088883,
-0.037179,0.284885,0.034536,
0.009231,0.322965,0.005456,
0.019230,0.294184,-0.002057,
0.113544,0.393106,-0.048723,
0.059911,0.367060,-0.018023,
0.126093,0.307463,-0.050677,
-0.013098,0.369869,0.033635,
-0.107540,0.225153,0.076266,
-0.103737,0.456591,0.082793,
-0.094422,0.400226,0.076836,
0.084697,0.250587,-0.030868,
0.047969,0.373352,-0.011429,
0.024568,0.396813,0.000232,
0.034409,0.353161,-0.005077,
-0.062330,0.110791,0.028227,
-0.158914,0.034824,0.064705,
-0.134392,0.024168,0.036149,
-0.308323,0.099354,0.126301,
-0.008054,0.104796,-0.021851,
0.302965,-0.095604,-0.179639,
0.459162,-0.129057,-0.243670,
0.441412,-0.121222,-0.210015,
0.080772,-0.063903,-0.016758,
0.153894,-0.175316,-0.044384,
0.322453,-0.121981,-0.127533,
0.122491,-0.041483,0.002163,
0.086630,-0.095229,0.016756,
-0.021189,0.085628,0.093666,
-0.027571,0.166688,0.088008,
-0.020289,-0.247828,0.011198,
-0.181274,-0.132115,0.090937,
-0.140148,-0.023304,0.081131,
-0.184847,-0.191127,0.066766,
-0.165275,-0.275923,0.037222,
-0.245055,-0.021818,0.120593,
-0.265759,-0.000694,0.132223,
-0.433250,0.052575,0.201891,
-0.446955,0.072671,0.195649,
-0.321054,-0.174595,0.078102,
-0.111811,-0.112649,0.007717,
-0.126367,-0.070293,0.036255,
0.029588,-0.110478,-0.032861,
-0.261194,-0.178734,0.040034,
-0.317682,0.019608,0.121393,
-0.299713,0.021035,0.107578,
-0.331580,0.130959,0.145933,
-0.325225,0.400461,0.210090,
-0.404612,0.344349,0.213610,
-0.422018,0.474149,0.233792,
-0.338892,0.402552,0.157504,
-0.213781,0.502165,0.141343,
-0.102792,0.272151,0.012207,
-0.128833,0.183338,-0.021880,
-0.053810,0.339509,0.029292,
-0.151670,0.213766,-0.013032,
-0.241470,0.276806,0.034528,
-0.041643,0.240648,-0.014147,
-0.255647,0.238734,0.013854,
-0.138041,0.147816,-0.061474,
-0.264892,0.012840,-0.103042,
-0.313428,-0.138514,-0.155057,
-0.209840,-0.230201,-0.179378,
-0.230452,-0.411002,-0.234268,
-0.464005,-0.355109,-0.187171,
-0.390877,-0.269720,-0.125014,
-0.231067,-0.105844,-0.021463,
-0.047649,-0.119728,-0.010191,
-0.058457,-0.217933,-0.039266,
0.083181,0.076469,0.109163,
-0.151422,0.236409,0.130786,
-0.187889,0.372775,0.167841,
-0.046235,0.466998,0.195479,
-0.058099,0.622742,0.229464,
-0.059904,0.298023,0.063968,
0.064140,0.457702,0.131398,
0.081099,0.363096,0.080601,
0.067592,0.487852,0.107870,
0.314608,0.382887,0.082624,
0.163229,0.336629,0.023560,
0.370695,0.672032,0.182329,
0.357688,0.741584,0.187370,
0.324964,0.527410,0.087534,
0.168427,0.389122,-0.005254,
0.268080,0.626097,0.118961,
0.155375,0.409077,-0.004056,
0.348683,0.124300,-0.088476,
0.289472,0.044617,-0.109259,
0.274216,-0.036457,-0.129410,
0.167932,0.097554,-0.073295,
0.168190,-0.154363,-0.151115,
0.168194,-0.195045,-0.142779,
0.192134,-0.221259,-0.134359,
0.370195,-0.081045,-0.053180,
0.252161,-0.261502,-0.136253,
0.321553,0.005263,-0.014422,
0.209927,-0.226113,-0.099857,
0.329579,-0.243018,-0.095875,
0.504325,-0.381666,-0.131881,
0.142999,-0.009327,0.053854,
0.168396,0.039345,0.071814,
0.328061,0.242138,0.126013,
0.120297,0.188031,0.117576,
-0.156583,0.532154,0.287945,
-0.008477,0.350863,0.173770,
-0.025472,0.409546,0.172144,
-0.150924,0.647733,0.252785,
0.070207,0.281207,0.061828,
0.052645,0.279584,0.071591,
0.407230,0.030865,-0.094463,
0.224316,-0.127913,-0.096234,
0.091368,0.095486,0.022040,
-0.013420,0.037256,0.035147,
0.038837,0.123232,0.052040,
0.201413,-0.105403,-0.059567,
0.227821,-0.318548,-0.104531,
0.354083,-0.168404,-0.075522,
0.379417,-0.540537,-0.199260,
0.244529,-0.030627,0.019867,
0.195363,-0.129752,0.006472,
0.125843,-0.159509,-0.001418,
0.143534,0.017821,0.052869,
0.104700,0.046601,0.054079,
0.134155,0.077482,0.049488,
0.285638,0.110944,0.025252,
0.141082,0.427970,0.153509,
0.171138,0.342255,0.098550,
0.239112,0.220030,0.038092,
0.318128,-0.025268,-0.065760,
0.447629,-0.168559,-0.124441,
0.584756,-0.093261,-0.097831,
0.632475,0.198284,0.005536,
0.650423,0.010348,-0.057990,
0.576833,0.059501,-0.019329,
0.563911,-0.175147,-0.103520,
0.539996,-0.171427,-0.094089,
0.545989,-0.124809,-0.052474,
0.639273,-0.083209,-0.038951,
0.483321,-0.125418,-0.052946,
0.421787,-0.359859,-0.152683,
0.363286,-0.376919,-0.147670,
0.429891,-0.011009,0.008321,
0.523304,0.040263,0.010652,
0.391258,-0.029977,-0.020113,
0.166304,-0.196768,-0.099200,
0.295444,-0.245972,-0.111049,
0.014607,-0.043208,-0.033736,
0.265716,-0.059209,-0.018191,
0.239751,-0.022730,0.001451,
0.142183,0.169885,0.061918,
0.181344,0.029919,0.006162,
0.331259,0.259998,0.118575,
0.234936,0.139424,0.041397,
0.204387,0.139008,0.028261,
0.269219,-0.060446,-0.046313,
0.094843,-0.083957,-0.074348,
-0.003594,-0.251970,-0.161496,
0.303582,-0.167099,-0.056359,
0.062134,0.059182,-0.016881,
0.053699,-0.214395,-0.112243,
0.009513,-0.303634,-0.140085,
0.132431,0.148759,0.078315,
0.211758,0.085566,0.064985,
0.306141,0.022251,0.062485,
0.131615,0.052068,0.008486,
0.084187,0.138805,0.013362,
0.146377,0.071680,0.018993,
0.165332,0.132248,0.033114,
0.469332,0.140181,0.120514,
0.445889,0.221744,0.127511,
0.383666,-0.015907,0.041850,
0.217161,-0.098063,-0.047084,
0.098153,-0.291129,-0.134630,
0.022856,-0.235418,-0.138010,
0.031428,-0.105625,-0.108599,
-0.034661,-0.272051,-0.152515,
-0.266071,-0.203908,-0.216946,
-0.288606,-0.167816,-0.196742,
-0.033225,-0.213086,-0.063532,
-0.109612,-0.206540,-0.098858,
-0.321811,-0.447410,-0.183979,
-0.111428,-0.286051,-0.058224,
0.056642,-0.420641,-0.003129,
0.113009,-0.488130,0.024971,
0.265011,-0.304933,0.091342,
0.083078,-0.163731,0.010218,
-0.211812,-0.172222,-0.124218,
-0.177522,0.030323,-0.103354,
-0.160972,-0.039199,-0.086110,
-0.024039,-0.214440,-0.020520,
0.129112,-0.066312,0.040715,
0.099970,-0.096049,0.018411,
0.287773,-0.093236,0.100598,
0.039396,-0.437995,0.018149,
0.168585,-0.405468,0.060664,
0.249394,-0.182468,0.063281,
0.317333,-0.388117,0.100969,
0.189568,-0.583929,0.060073,
0.077375,-0.361197,-0.016152,
-0.094853,-0.241690,-0.101082,
-0.223618,-0.217309,-0.130809,
-0.362492,-0.094026,-0.194653,
-0.527502,-0.147437,-0.213990,
-0.818059,-0.181363,-0.268826,
-0.586507,-0.344556,-0.120200,
-0.375497,-0.359641,-0.042500,
-0.366849,-0.260534,-0.054599,
-0.433380,-0.261730,-0.064889,
-0.352850,-0.101921,-0.067352,
-0.425598,-0.122007,-0.096151,
-0.393314,-0.043364,-0.099739,
-0.187590,-0.113612,-0.007055,
-0.176064,-0.222805,0.026635,
0.035481,-0.607475,0.171712,
0.479280,-0.524503,0.283522,
0.208639,-0.397024,0.132638,
0.373044,-0.394460,0.181303,
0.546574,-0.228873,0.199277,
0.305202,-0.433006,0.126498,
0.365252,-0.355264,0.121555,
0.523496,-0.329729,0.152536,
0.337473,-0.350796,0.086021,
